LIMIT_BAL,AGE,SEX,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,UTIL_RATIO,PAY_RATIO,AVG_BILL,AVG_PAY,MAX_DELAY,SCORE,DEFAULT,RISK_BAND,SECTOR,REGION,GST_COMPLIANT,GDP_GROWTH,REPO_RATE,UNEMPLOYMENT,EAD
310000,39,1,1,1,-1,-1,-1,-1,-1,-1,0.0534740210515449,0.0820967547351912,3846.1666666666665,3394.333333333333,-1,463.0,0,Low Risk,Agri & Allied,East,1,6.5,6.5,7.8,310000
30000,25,2,2,2,0,0,0,0,0,2,0.2401253291556948,0.1665510062456627,12859.166666666666,3552.333333333333,2,395.0,0,Medium Risk,Manufacturing,East,0,6.5,6.5,7.8,30000
200000,27,1,2,2,0,0,2,0,0,0,0.1266693666531667,0.0869942766923228,25207.83333333333,1207.8333333333333,2,398.0,0,Medium Risk,Services,North,0,6.5,6.5,7.8,200000
230000,51,2,2,2,0,0,0,0,0,0,0.9280698779570524,0.0796409598141086,201381.5,11166.666666666666,0,447.0,0,Medium Risk,Manufacturing,East,0,6.5,6.5,7.8,230000
30000,35,1,2,2,2,0,0,2,2,2,0.6304789840338655,0.1057305984351871,23095.33333333333,1660.1666666666667,2,204.0,1,High Risk,Retail & Trade,North,0,6.5,6.5,7.8,30000
180000,31,1,2,2,0,0,0,2,0,0,0.1586991183382314,0.1750271292050267,38088.833333333336,4500.0,2,425.0,0,Medium Risk,Services,South,1,6.5,6.5,7.8,180000
50000,39,2,2,2,0,0,-2,-2,-2,-2,0.4129917401651967,0.0,3441.6666666666665,500.0,0,400.0,0,Medium Risk,Agri & Allied,Central,0,6.5,6.5,7.8,50000
160000,48,2,3,1,0,0,2,0,0,0,0.9586815082405736,0.0984542769784407,148105.5,5947.666666666667,2,391.0,0,Medium Risk,Retail & Trade,West,1,6.5,6.5,7.8,160000
30000,39,2,2,1,0,-1,-1,2,0,0,0.740475317489417,0.8211649261793302,26345.83333333333,5653.333333333333,2,384.0,0,Medium Risk,Retail & Trade,North,1,6.5,6.5,7.8,30000
180000,25,2,2,2,0,0,0,0,0,0,0.9868445175304582,0.0292905637434274,134455.33333333334,10784.666666666666,0,448.0,0,Medium Risk,Services,North,0,6.5,6.5,7.8,180000
50000,26,2,1,2,1,-1,-1,0,0,0,0.0,1133.862499999982,9240.5,4303.833333333333,1,385.0,0,Medium Risk,Retail & Trade,North,1,6.5,6.5,7.8,50000
500000,28,2,1,2,0,0,0,0,0,0,0.6041767916464167,0.0332649210500182,241092.3333333333,9219.333333333334,0,465.0,0,Low Risk,Services,South,1,6.5,6.5,7.8,500000
240000,26,2,2,2,0,0,0,0,0,0,0.6286890471289703,0.0433238118592059,128744.33333333331,5069.166666666667,0,454.0,0,Low Risk,Manufacturing,North,1,6.5,6.5,7.8,240000
20000,34,1,2,1,2,-1,0,0,0,0,0.0194990250487475,48.24552429667519,9885.5,3532.1666666666665,2,289.0,1,High Risk,Services,Central,0,6.5,6.5,7.8,20000
60000,23,1,2,2,0,0,0,0,0,0,0.8251029149514175,0.0397915488405914,28588.666666666668,1335.5,0,416.0,1,Medium Risk,Services,Central,1,6.5,6.5,7.8,60000
560000,45,2,1,1,0,0,0,0,0,0,0.0619088180199678,4.326507066628209,122894.83333333331,47090.833333333336,0,513.0,0,Low Risk,Manufacturing,West,1,6.5,6.5,7.8,560000
20000,24,2,2,2,0,-1,-1,0,-1,-1,0.2130393480325983,1.8371656499296103,8849.5,7544.333333333333,0,452.0,0,Low Risk,Retail & Trade,South,1,6.5,6.5,7.8,20000
80000,26,1,2,1,-1,3,2,-1,2,2,0.0061874226572167,0.0,323.0,80.16666666666667,3,327.0,0,High Risk,Manufacturing,Central,0,6.5,6.5,7.8,80000
10000,45,1,3,2,1,2,2,2,0,0,0.9502049795020496,0.0,8691.833333333334,690.8333333333334,2,269.0,0,High Risk,Services,East,0,6.5,6.5,7.8,10000
270000,38,2,2,1,-1,0,0,0,-1,0,0.0110147740193554,0.36,42221.833333333336,21625.33333333333,0,483.0,0,Low Risk,Retail & Trade,East,1,6.5,6.5,7.8,270000
80000,25,1,1,2,-1,-1,-1,-1,-1,-1,0.0048749390632617,0.9974424552429668,390.0,390.0,-1,411.0,1,Medium Risk,Agri & Allied,East,1,6.5,6.5,7.8,80000
180000,38,2,1,1,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,1,348.0,0,High Risk,Manufacturing,North,0,6.5,6.5,7.8,180000
490000,33,2,2,2,0,0,0,0,0,0,0.1189956755190295,0.1715001114750724,53755.333333333336,11193.333333333334,0,486.0,0,Low Risk,Manufacturing,North,1,6.5,6.5,7.8,490000
50000,55,1,3,1,0,0,0,0,0,0,0.8851422971540569,0.0562371495063151,33451.5,3616.6666666666665,0,437.0,0,Medium Risk,Manufacturing,East,1,6.5,6.5,7.8,50000
300000,32,1,2,1,-1,-1,-1,-1,-1,-2,0.0096133012889957,0.5913344887348354,1354.8333333333333,1364.3333333333333,-1,441.0,1,Medium Risk,Retail & Trade,West,1,6.5,6.5,7.8,300000
170000,23,2,2,1,2,0,0,0,0,0,0.9422826924547504,0.0370559960047443,134830.0,4522.833333333333,2,281.0,0,High Risk,Agri & Allied,West,0,6.5,6.5,7.8,170000
300000,38,2,2,1,0,-1,0,0,0,0,0.004166652777824,0.7513988808952837,9656.833333333334,3823.3333333333335,0,471.0,0,Low Risk,Services,North,1,6.5,6.5,7.8,300000
280000,30,2,1,2,1,2,0,-1,-1,-1,0.0925103838914861,0.0019302038295243,27902.166666666668,35686.166666666664,2,404.0,0,Medium Risk,Agri & Allied,East,1,6.5,6.5,7.8,280000
20000,24,2,3,2,-1,-1,-2,-2,-1,0,0.6254187290635468,0.0,5521.833333333333,2233.0,0,385.0,0,Medium Risk,Retail & Trade,West,1,6.5,6.5,7.8,20000
110000,29,2,2,2,2,2,4,4,3,2,0.0054544958682193,0.0,475.0,153.5,4,198.0,1,High Risk,Construction,North,1,6.5,6.5,7.8,110000
80000,27,1,3,1,0,0,0,-1,0,0,0.2797590030124623,0.0670181395764453,9669.5,2059.0,0,444.0,1,Medium Risk,Services,East,1,6.5,6.5,7.8,80000
20000,22,2,1,2,0,0,2,2,2,2,0.623768811559422,0.2404424140418369,15230.666666666666,1183.3333333333333,2,304.0,0,High Risk,Construction,South,1,6.5,6.5,7.8,20000
50000,39,2,2,1,0,0,0,0,0,0,0.874462510749785,0.0457404230989136,37057.833333333336,1666.6666666666667,0,420.0,0,Medium Risk,Retail & Trade,East,1,6.5,6.5,7.8,50000
30000,36,1,1,2,3,2,0,0,-1,-1,0.8950034998833373,0.0,20288.5,9504.666666666666,3,263.0,1,High Risk,Retail & Trade,East,0,6.5,6.5,7.8,30000
220000,39,1,1,1,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,1,348.0,0,High Risk,Manufacturing,Central,1,6.5,6.5,7.8,220000
50000,28,2,2,1,3,2,2,7,7,7,0.0479990400191996,0.0,2400.0,0.0,7,196.0,0,High Risk,Services,Central,0,6.5,6.5,7.8,50000
80000,25,2,2,2,1,2,0,0,0,0,0.986162672966588,0.0380252233981874,68543.16666666667,3083.333333333333,2,343.0,0,High Risk,Manufacturing,South,0,6.5,6.5,7.8,80000
70000,29,2,1,1,0,0,0,0,0,0,0.9790145855059214,0.0481519851750251,69201.66666666667,2956.6666666666665,0,446.0,0,Medium Risk,Retail & Trade,South,1,6.5,6.5,7.8,70000
120000,48,2,2,1,-1,-1,-1,-1,0,-1,0.0052166231948067,0.0,834.6666666666666,521.6666666666666,0,403.0,0,Medium Risk,Retail & Trade,East,1,6.5,6.5,7.8,120000
170000,36,1,1,1,0,0,0,0,2,-1,0.4876324256916136,0.1206287168723386,41292.0,2917.5,2,397.0,0,Medium Risk,Agri & Allied,West,1,6.5,6.5,7.8,170000
430000,29,1,2,2,-2,-2,-2,-2,-2,-2,0.0033534805733009,2.1191961191961197,913.3333333333334,844.6666666666666,-2,437.0,0,Medium Risk,Agri & Allied,South,1,6.5,6.5,7.8,430000
20000,57,1,3,1,-1,-1,-1,-1,0,0,0.0194990250487475,0.9974424552429668,4271.166666666667,1927.8333333333333,0,414.0,1,Medium Risk,Manufacturing,East,0,6.5,6.5,7.8,20000
200000,44,2,1,1,2,0,0,0,0,0,0.942760286198569,0.0424865025403863,140025.33333333334,4702.5,2,285.0,0,High Risk,Retail & Trade,North,0,6.5,6.5,7.8,200000
280000,26,2,1,2,0,0,0,0,0,0,0.5218909932464527,0.034503288145568,114796.33333333331,4235.0,0,457.0,0,Low Risk,Agri & Allied,Central,1,6.5,6.5,7.8,280000
190000,38,2,1,2,0,0,0,0,0,0,0.2077252224988289,0.0544984671514353,36444.833333333336,22074.0,0,501.0,0,Low Risk,Construction,West,1,6.5,6.5,7.8,190000
60000,43,2,2,1,0,0,0,0,0,0,0.9505341577640372,0.0504961952519549,48161.66666666666,1827.3333333333333,0,420.0,0,Medium Risk,Services,East,1,6.5,6.5,7.8,60000
360000,29,1,2,1,0,0,0,-1,0,0,0.0512609687195313,0.3266323489569222,48685.0,20253.5,0,505.0,0,Low Risk,Construction,North,1,6.5,6.5,7.8,360000
80000,26,1,2,2,0,0,0,0,0,0,0.4186197672529093,0.149293840136156,28536.5,2253.0,0,422.0,0,Medium Risk,Services,Central,1,6.5,6.5,7.8,80000
30000,42,2,3,2,1,2,2,2,0,0,1.0147995066831106,0.0,29864.666666666668,1149.3333333333333,2,279.0,1,High Risk,Agri & Allied,North,0,6.5,6.5,7.8,30000
330000,28,1,2,2,0,0,0,0,0,0,0.1613934503228778,0.0375509284467058,43372.5,2867.1666666666665,0,479.0,0,Low Risk,Manufacturing,East,1,6.5,6.5,7.8,330000
240000,39,2,2,3,0,0,0,0,0,0,0.7162761821825743,0.0418828675803336,103770.83333333331,3534.833333333333,0,452.0,0,Low Risk,Agri & Allied,South,1,6.5,6.5,7.8,240000
90000,31,1,1,2,0,0,0,0,0,0,0.8821790868990345,0.0371545882767827,68009.33333333333,2625.833333333333,0,449.0,1,Medium Risk,Agri & Allied,Central,1,6.5,6.5,7.8,90000
130000,52,2,2,1,1,2,2,2,0,0,0.8648702702286906,0.0,102453.16666666669,4693.5,2,305.0,0,High Risk,Agri & Allied,North,0,6.5,6.5,7.8,130000
500000,30,1,2,2,0,0,2,2,0,0,0.0410879178241643,0.2840107082015088,17130.666666666668,3673.5,2,409.0,0,Medium Risk,Retail & Trade,South,1,6.5,6.5,7.8,500000
130000,29,1,2,2,2,2,2,0,0,0,0.3636279720925223,0.0338459585810081,48440.5,1483.3333333333333,2,268.0,0,High Risk,Retail & Trade,West,1,6.5,6.5,7.8,130000
20000,33,2,3,2,0,0,0,0,0,0,1.0010999450027498,0.0649220934878146,19766.33333333333,1166.6666666666667,0,415.0,0,Medium Risk,Retail & Trade,East,1,6.5,6.5,7.8,20000
50000,39,2,2,3,0,0,0,0,0,0,0.9800803983920322,0.1224339876749785,48210.16666666666,5333.333333333333,0,442.0,0,Medium Risk,Retail & Trade,East,1,6.5,6.5,7.8,50000
50000,21,1,2,2,0,0,0,0,0,0,0.4204515909681806,0.1426940639269406,12538.0,666.6666666666666,0,403.0,0,Medium Risk,Manufacturing,Central,1,6.5,6.5,7.8,50000
320000,49,1,1,1,0,0,0,-1,-1,-1,0.7915162765116359,0.0408943214614251,161002.33333333334,60316.16666666666,0,474.0,0,Low Risk,Services,North,0,6.5,6.5,7.8,320000
70000,33,1,1,2,0,0,0,0,0,0,0.9120583991657262,0.0504965072204993,45651.5,1364.6666666666667,0,424.0,0,Medium Risk,Manufacturing,West,1,6.5,6.5,7.8,70000
330000,31,2,1,2,-1,0,0,0,0,0,0.0122848112581477,0.2690505548705302,5858.166666666667,1952.1666666666667,0,438.0,0,Medium Risk,Manufacturing,Central,0,6.5,6.5,7.8,330000
90000,26,2,2,2,0,0,0,0,2,2,0.7800579993555627,0.0470038600139587,72520.83333333333,2935.1666666666665,2,375.0,0,High Risk,Retail & Trade,Central,1,6.5,6.5,7.8,90000
80000,27,2,1,2,0,0,-2,-2,-2,-2,0.999987500156248,0.0,13333.333333333334,0.0,0,402.0,0,Medium Risk,Agri & Allied,North,0,6.5,6.5,7.8,80000
50000,41,1,3,2,0,0,2,0,0,0,0.4471510569788604,0.0849769667695335,22766.33333333333,1165.1666666666667,2,364.0,0,High Risk,Retail & Trade,West,0,6.5,6.5,7.8,50000
90000,29,1,2,1,1,1,1,0,0,0,0.4563615959822669,0.0754735355699469,42867.333333333336,9422.0,1,368.0,0,High Risk,Retail & Trade,North,0,6.5,6.5,7.8,90000
180000,28,1,1,2,-2,-2,-2,-2,-2,-1,0.0,8.032,5879.0,6049.0,-1,460.0,0,Low Risk,Agri & Allied,East,1,6.5,6.5,7.8,180000
50000,34,2,2,3,0,0,0,0,0,0,1.017059658806824,0.0258381673385114,23512.33333333333,1352.3333333333333,0,427.0,0,Medium Risk,Retail & Trade,South,0,6.5,6.5,7.8,50000
80000,45,1,2,1,0,0,0,0,0,0,0.4363070461619229,0.0458373918524036,36967.333333333336,3108.833333333333,0,442.0,0,Medium Risk,Construction,East,1,6.5,6.5,7.8,80000
290000,29,2,1,1,0,0,0,0,0,0,0.8010972375957325,0.0218276515151515,118502.5,3827.6666666666665,0,459.0,0,Low Risk,Construction,East,1,6.5,6.5,7.8,290000
50000,30,1,2,2,-1,-1,2,2,-1,-1,0.0155996880062398,0.998719590268886,675.0,415.0,2,352.0,0,High Risk,Retail & Trade,Central,0,6.5,6.5,7.8,50000
420000,43,1,2,1,0,0,0,0,0,0,0.1063568896264532,0.6772402677352197,54048.5,21085.33333333333,0,513.0,0,Low Risk,Retail & Trade,East,1,6.5,6.5,7.8,420000
50000,37,1,3,1,3,2,2,0,0,0,0.6082078358432831,0.0493226358016572,29821.5,926.6666666666666,3,229.0,1,High Risk,Services,West,0,6.5,6.5,7.8,50000
50000,60,1,2,2,0,0,0,0,0,0,1.0215395692086158,0.0394095420818731,31696.0,1353.0,0,418.0,0,Medium Risk,Manufacturing,East,0,6.5,6.5,7.8,50000
50000,51,2,3,1,0,0,0,0,0,0,1.0089398212035758,0.0399809708814842,26506.666666666668,1774.5,0,418.0,1,Medium Risk,Retail & Trade,West,1,6.5,6.5,7.8,50000
180000,64,2,3,1,-2,-2,-2,-2,-2,-2,0.1004661085216193,0.0941664362731545,7979.5,7903.833333333333,-2,455.0,0,Low Risk,Retail & Trade,North,1,6.5,6.5,7.8,180000
180000,36,2,2,2,1,-2,-2,-2,-2,-1,0.0,0.0,1828.3333333333333,1828.3333333333333,1,359.0,0,High Risk,Construction,Central,0,6.5,6.5,7.8,180000
280000,36,1,1,2,-1,-1,-1,2,-1,-1,0.038682004707126,0.3892171344165436,4192.166666666667,2587.833333333333,2,407.0,1,Medium Risk,Manufacturing,West,1,6.5,6.5,7.8,280000
20000,24,1,2,2,0,0,0,0,0,0,0.7610119494025299,0.2159374589410064,18125.166666666668,1324.8333333333333,0,404.0,0,Medium Risk,Agri & Allied,East,0,6.5,6.5,7.8,20000
420000,52,1,1,1,-1,-1,-1,-1,-1,-1,0.026421365663415,1.4512524779239502,15118.666666666666,15228.166666666666,-1,490.0,0,Low Risk,Services,Central,1,6.5,6.5,7.8,420000
20000,43,1,3,2,0,0,0,0,0,0,0.9553022348882556,0.0696043541971948,19664.166666666668,928.6666666666666,0,401.0,0,Medium Risk,Retail & Trade,Central,1,6.5,6.5,7.8,20000
50000,41,1,2,2,0,0,0,0,-2,-1,1.01219975600488,0.0434679522642851,25238.666666666668,4233.333333333333,0,441.0,0,Medium Risk,Manufacturing,West,1,6.5,6.5,7.8,50000
20000,27,1,3,2,0,0,0,0,0,0,0.5924203789810509,0.1265822784810126,11999.833333333334,3750.0,0,435.0,1,Medium Risk,Construction,West,1,6.5,6.5,7.8,20000
260000,37,1,1,2,-2,-2,-2,-2,-2,-2,0.0009846115976477,0.7315175097276264,478.6666666666667,469.0,-2,425.0,0,Medium Risk,Retail & Trade,South,0,6.5,6.5,7.8,260000
200000,34,2,2,1,0,0,0,0,0,0,0.3413082934585327,0.0408859850870896,43276.0,1793.5,0,456.0,0,Low Risk,Agri & Allied,South,1,6.5,6.5,7.8,200000
170000,47,2,2,2,0,0,0,0,0,0,0.3701566461373756,0.0248855835240274,38132.5,2770.5,0,472.0,0,Low Risk,Manufacturing,Central,1,6.5,6.5,7.8,170000
450000,36,2,1,2,1,-2,-1,-1,-1,-2,0.013131081930929,0.1637901861252115,3434.1666666666665,7541.166666666667,1,397.0,0,Medium Risk,Retail & Trade,South,1,6.5,6.5,7.8,450000
180000,39,1,2,2,0,0,2,0,0,0,0.1637657568569063,0.1137419858204145,32393.5,1751.6666666666667,2,396.0,0,Medium Risk,Retail & Trade,East,1,6.5,6.5,7.8,180000
50000,36,1,2,1,2,2,2,2,0,0,1.016139677206456,0.0,34430.0,914.3333333333334,2,209.0,1,High Risk,Manufacturing,North,0,6.5,6.5,7.8,50000
200000,58,2,1,1,1,2,2,0,0,0,1.0155349223253884,0.0369259855545544,173401.5,4919.0,2,338.0,1,High Risk,Manufacturing,Central,0,6.5,6.5,7.8,200000
360000,43,1,1,2,-1,-1,-1,-1,-1,-1,0.0001638884336432,74.41666666666667,1253.3333333333333,1405.0,-1,438.0,0,Medium Risk,Services,North,0,6.5,6.5,7.8,360000
280000,30,2,1,2,-2,-2,-2,-2,-2,-2,0.0105213909950321,1.1286053613844589,1174.0,696.0,-2,429.0,0,Medium Risk,Manufacturing,South,0,6.5,6.5,7.8,280000
200000,52,1,1,2,0,0,0,0,0,0,0.5785071074644627,0.0476824282862155,106782.16666666669,4169.666666666667,0,447.0,0,Medium Risk,Manufacturing,West,0,6.5,6.5,7.8,200000
120000,26,2,2,2,-1,-1,-1,-1,-1,-1,0.0484995958367013,0.0371070262841436,3694.0,3378.333333333333,-1,451.0,0,Low Risk,Retail & Trade,Central,1,6.5,6.5,7.8,120000
50000,26,2,2,2,-1,-1,-1,-1,-1,-1,0.0077998440031199,5.31457800511509,671.3333333333334,606.3333333333334,-1,420.0,0,Medium Risk,Services,South,1,6.5,6.5,7.8,50000
50000,29,2,1,2,0,0,0,0,-1,0,0.4423911521769564,0.1808236517336467,13518.666666666666,3641.0,0,446.0,0,Medium Risk,Manufacturing,East,0,6.5,6.5,7.8,50000
60000,39,2,2,1,-1,-1,-1,-2,-2,-1,0.2090798486691888,0.0970030288538179,2371.1666666666665,280.3333333333333,-1,419.0,1,Medium Risk,Agri & Allied,Central,1,6.5,6.5,7.8,60000
70000,47,1,2,2,1,2,0,0,2,2,0.922643962229111,0.0,66448.0,2200.6666666666665,2,284.0,0,High Risk,Manufacturing,Central,0,6.5,6.5,7.8,70000
150000,29,2,1,2,0,0,0,0,0,0,0.9764268238211744,0.0477926617781601,146810.66666666666,6232.333333333333,0,456.0,0,Low Risk,Manufacturing,West,1,6.5,6.5,7.8,150000
290000,46,2,3,1,-1,-1,-1,-1,-1,-1,0.1047065354947052,1.0727458341566225,30090.0,25290.666666666668,-1,489.0,0,Low Risk,Manufacturing,Central,1,6.5,6.5,7.8,290000
160000,51,2,2,1,0,0,0,2,0,0,0.4225598590008812,0.0591619706852435,71544.83333333333,4166.666666666667,2,394.0,1,Medium Risk,Services,West,1,6.5,6.5,7.8,160000
120000,26,2,1,2,0,0,0,0,0,0,0.5626536445529621,0.044431279620853,54859.66666666666,2188.1666666666665,0,422.0,0,Medium Risk,Manufacturing,South,0,6.5,6.5,7.8,120000
200000,48,2,3,1,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,-2,410.0,0,Medium Risk,Manufacturing,East,1,6.5,6.5,7.8,200000
30000,25,2,2,2,0,0,0,0,0,0,0.2978234058864704,0.1303715308863026,11088.333333333334,816.3333333333334,0,416.0,0,Medium Risk,Retail & Trade,East,1,6.5,6.5,7.8,30000
100000,41,2,2,1,0,0,0,0,0,0,1.0722292777072229,0.0652832828165073,88096.16666666667,4005.3333333333335,0,442.0,0,Medium Risk,Services,Central,1,6.5,6.5,7.8,100000
250000,27,2,1,2,0,-1,-1,-2,-2,-2,0.0350758596965612,0.1128848346636259,3148.1666666666665,2096.5,0,444.0,0,Medium Risk,Retail & Trade,Central,0,6.5,6.5,7.8,250000
240000,35,2,3,2,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,-2,419.0,1,Medium Risk,Retail & Trade,South,1,6.5,6.5,7.8,240000
480000,36,2,3,1,-1,0,0,-1,-1,-1,0.0402311661850704,0.0708367854183927,10168.333333333334,5116.5,0,464.0,0,Low Risk,Manufacturing,West,1,6.5,6.5,7.8,480000
280000,28,2,2,2,-2,-2,-2,-2,-2,-2,0.0635533444523412,0.2317936614969656,4209.0,1336.5,-2,440.0,0,Medium Risk,Retail & Trade,East,1,6.5,6.5,7.8,280000
50000,23,2,2,2,0,0,0,0,-1,-1,0.6621667566648667,0.0501359106010268,16396.333333333332,5848.666666666667,0,435.0,0,Medium Risk,Agri & Allied,West,1,6.5,6.5,7.8,50000
280000,30,1,3,2,0,0,0,0,0,0,0.3723272416884225,0.0432601459910026,111113.66666666669,4427.166666666667,0,478.0,0,Low Risk,Agri & Allied,South,1,6.5,6.5,7.8,280000
480000,48,2,1,2,-2,-2,-2,-2,-2,-2,0.0022645786154612,0.1727941176470588,4320.666666666667,4201.166666666667,-2,456.0,0,Low Risk,Retail & Trade,East,1,6.5,6.5,7.8,480000
320000,37,1,2,1,0,0,0,0,0,0,0.5878294130330842,0.0345335367636504,174380.0,6083.5,0,455.0,0,Low Risk,Retail & Trade,East,1,6.5,6.5,7.8,320000
100000,35,1,1,1,0,0,0,2,2,0,0.6545034549654504,0.1222269754934914,75238.83333333333,4500.0,2,377.0,0,High Risk,Manufacturing,North,1,6.5,6.5,7.8,100000
290000,37,2,1,2,1,-2,-1,-1,-1,-1,0.0,0.0,919.0,919.0,1,352.0,0,High Risk,Retail & Trade,South,1,6.5,6.5,7.8,290000
20000,33,2,2,2,2,0,0,0,0,0,0.9972501374931252,0.07986163332832,15630.666666666666,940.6666666666666,2,238.0,1,High Risk,Manufacturing,South,1,6.5,6.5,7.8,20000
100000,28,2,1,1,0,0,0,0,0,0,1.062019379806202,0.0753267296900305,104334.5,4584.166666666667,0,444.0,0,Medium Risk,Services,North,1,6.5,6.5,7.8,100000
50000,58,1,3,2,2,0,0,0,0,0,0.1566168676626467,0.1433861082737487,6576.0,626.6666666666666,2,260.0,0,High Risk,Construction,West,0,6.5,6.5,7.8,50000
120000,25,1,2,2,0,0,2,0,0,0,0.0928908925758952,0.2194115536419088,6520.166666666667,648.5,2,369.0,0,High Risk,Construction,North,0,6.5,6.5,7.8,120000
220000,28,2,2,2,0,0,0,0,0,0,1.0189317321284903,0.036579871256697,217699.5,8194.5,0,457.0,0,Low Risk,Services,South,1,6.5,6.5,7.8,220000
30000,50,2,3,1,2,2,2,2,2,2,1.0204659844671844,0.0,28052.0,1671.5,2,175.0,1,High Risk,Agri & Allied,West,0,6.5,6.5,7.8,30000
200000,44,1,1,1,0,0,0,0,2,0,0.3334433327833361,0.0354176038386564,51471.66666666666,1811.5,2,400.0,0,Medium Risk,Services,East,1,6.5,6.5,7.8,200000
120000,47,2,1,1,-1,-1,3,2,0,0,0.0052666227781435,1.4976303317535544,684.6666666666666,288.3333333333333,3,343.0,1,High Risk,Retail & Trade,North,0,6.5,6.5,7.8,120000
170000,40,2,2,1,2,-1,2,-1,-1,-1,0.0011352874394856,19.38144329896907,3940.5,3325.0,2,287.0,1,High Risk,Agri & Allied,West,0,6.5,6.5,7.8,170000
100000,40,2,2,2,0,0,0,0,0,0,0.923920760792392,0.0378812477000671,80789.5,3216.6666666666665,0,445.0,0,Medium Risk,Retail & Trade,West,1,6.5,6.5,7.8,100000
360000,41,1,2,1,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,1,348.0,1,High Risk,Retail & Trade,West,0,6.5,6.5,7.8,360000
190000,40,2,2,2,0,0,0,0,0,0,0.9627475644865028,0.0440565480746102,165880.66666666666,6353.833333333333,0,452.0,1,Low Risk,Services,North,1,6.5,6.5,7.8,190000
430000,34,1,1,1,2,2,-2,-2,-2,-2,0.0010116255543591,0.4197247706422018,-698.6666666666666,497.5,2,283.0,0,High Risk,Retail & Trade,East,0,6.5,6.5,7.8,430000
500000,40,2,3,2,0,0,0,0,0,0,0.4259211481577037,0.2958274246109634,193939.66666666663,42203.16666666666,0,487.0,0,Low Risk,Retail & Trade,West,1,6.5,6.5,7.8,500000
90000,36,2,2,3,0,0,0,0,0,0,1.0172331418539795,0.6007449237053947,53852.16666666666,15969.666666666666,0,473.0,0,Low Risk,Construction,North,1,6.5,6.5,7.8,90000
200000,38,2,1,1,-1,2,-1,-1,-1,-1,0.0333848330758346,0.0,3219.0,5686.333333333333,2,414.0,0,Medium Risk,Manufacturing,South,1,6.5,6.5,7.8,200000
20000,29,1,3,2,-1,-1,-1,-1,-1,-1,0.2226388680565971,1.800404131118096,7090.666666666667,7748.333333333333,-1,452.0,0,Low Risk,Retail & Trade,North,0,6.5,6.5,7.8,20000
160000,38,2,2,1,0,0,0,0,2,2,0.6582021362366485,0.0514271606813908,112815.33333333331,4580.833333333333,2,383.0,0,Medium Risk,Construction,North,1,6.5,6.5,7.8,160000
150000,32,2,1,2,0,0,0,0,0,0,0.2046453023646509,0.325754120789628,55445.0,10286.333333333334,0,478.0,0,Low Risk,Agri & Allied,North,1,6.5,6.5,7.8,150000
180000,36,1,2,2,-1,-1,-1,-1,0,-1,0.0005555524691529,0.99009900990099,754.3333333333334,991.6666666666666,0,428.0,1,Medium Risk,Retail & Trade,West,0,6.5,6.5,7.8,180000
560000,36,1,2,1,-2,-2,-2,-2,-2,-2,0.0076535577615039,0.7655703289013296,2975.1666666666665,2694.333333333333,-2,465.0,0,Low Risk,Manufacturing,North,1,6.5,6.5,7.8,560000
60000,25,2,1,2,0,0,0,0,0,0,0.9871168813853104,0.0388323287578719,47044.833333333336,3673.5,0,438.0,0,Medium Risk,Retail & Trade,South,1,6.5,6.5,7.8,60000
110000,39,2,3,1,0,0,0,0,0,0,0.9767274842955972,0.0374434578656391,86062.83333333333,3071.1666666666665,0,445.0,0,Medium Risk,Services,West,1,6.5,6.5,7.8,110000
270000,43,2,2,1,-1,-1,-1,-1,-1,-1,0.3486098199636298,0.0140874997343985,16400.166666666668,1584.5,-1,435.0,0,Medium Risk,Agri & Allied,South,1,6.5,6.5,7.8,270000
200000,25,2,2,2,0,0,2,0,0,0,0.8771706141469293,0.140906085410064,148528.33333333334,14861.666666666666,2,416.0,0,Medium Risk,Retail & Trade,Central,0,6.5,6.5,7.8,200000
280000,24,2,2,2,-1,-1,-1,-1,-1,0,0.0011285673979735,0.996845425867508,4118.0,3445.833333333333,0,453.0,0,Low Risk,Manufacturing,North,1,6.5,6.5,7.8,280000
210000,32,2,1,1,-1,0,-1,-1,-1,-1,0.0359236384588644,0.6964877402253148,5177.166666666667,5354.0,0,464.0,0,Low Risk,Manufacturing,West,1,6.5,6.5,7.8,210000
170000,23,2,2,2,-1,0,0,0,0,0,0.1893635919788707,0.0499487466219364,32050.166666666668,2214.6666666666665,0,434.0,0,Medium Risk,Construction,West,1,6.5,6.5,7.8,170000
380000,42,1,1,1,-1,-1,-1,-1,-2,-1,0.0115183907410769,0.0,1650.6666666666667,922.1666666666666,-1,425.0,0,Medium Risk,Retail & Trade,North,1,6.5,6.5,7.8,380000
230000,33,1,2,1,1,-1,-1,-1,-1,-1,0.0,1133.862499999982,358.3333333333333,358.3333333333333,1,365.0,0,High Risk,Agri & Allied,East,1,6.5,6.5,7.8,230000
