LIMIT_BAL,AGE,SEX,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,UTIL_RATIO,PAY_RATIO,AVG_BILL,AVG_PAY,MAX_DELAY,SCORE,DEFAULT,RISK_BAND
60000,39,2,2,1,0,0,0,0,0,0,0.5455575740404327,0.046005804185122956,31428.666666666668,1397.6666666666667,0,420.0,0,Medium Risk
180000,39,2,1,1,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,1,348.0,1,High Risk
500000,49,1,1,2,-2,-2,-2,-2,-2,-2,0.9560580878838242,0.00042884248092696917,293605.0,5065.666666666667,-2,435.0,1,Medium Risk
10000,53,1,3,1,-1,-1,0,0,0,0,0.17718228177182282,4.683587140439933,8271.166666666666,1950.6666666666667,0,421.0,0,Medium Risk
50000,41,1,3,1,5,4,3,2,0,0,1.0817783644327112,0.0,44230.833333333336,5345.666666666667,5,241.0,1,High Risk
160000,28,2,1,2,0,0,0,0,-1,0,0.43901600614996156,0.10025055520756221,56231.833333333336,22051.833333333332,0,481.0,0,Low Risk
50000,34,1,2,2,2,2,0,0,0,-1,1.2243755124897502,0.0001470083794776302,39599.666666666664,4168.0,2,276.0,0,High Risk
180000,27,1,3,2,0,0,0,0,0,0,0.9583891200604441,0.04641995919124467,155775.5,6006.0,0,454.0,0,Low Risk
200000,27,2,2,2,1,2,-1,-1,-1,-1,0.09176954115229424,0.0,10661.0,7652.0,2,375.0,0,High Risk
360000,26,2,1,2,2,2,-2,-2,-2,-2,0.006944425154374571,0.0,416.6666666666667,0.0,2,263.0,0,High Risk
90000,46,1,3,1,0,0,0,0,0,0,1.0121220875323607,0.04391116770772727,57985.5,2023.0,0,415.0,0,Medium Risk
60000,29,1,1,2,0,0,0,0,0,0,0.19959667338877685,0.16698672455539784,15766.333333333334,1750.0,0,446.0,0,Medium Risk
30000,23,1,3,2,1,2,0,0,0,0,1.0129995666811107,0.0,28607.5,590.8333333333334,2,293.0,0,High Risk
80000,56,2,3,1,-1,0,0,0,-2,-2,0.017587280158998013,0.7585227272727273,2536.5,1682.1666666666667,0,421.0,0,Medium Risk
500000,38,1,2,1,0,0,0,-1,-1,-1,0.9984600030799938,0.0452695340042305,170829.83333333334,7798.0,0,460.0,1,Low Risk
50000,27,1,2,2,0,0,0,0,0,0,0.9117017659646807,0.06580823480378178,46740.5,1796.3333333333333,0,422.0,0,Medium Risk
50000,41,2,2,1,0,0,0,0,0,0,0.4612707745845083,0.05553869499241275,15117.333333333334,790.5,0,410.0,0,Medium Risk
400000,35,2,3,2,-2,-2,-2,-2,-2,-2,0.003579991050022375,5.674808094905792,8569.666666666666,9463.5,-2,469.0,1,Low Risk
30000,25,1,2,2,1,2,0,0,2,2,0.43081897270090996,0.07736345350456444,14942.833333333334,1095.5,2,279.0,1,High Risk
50000,49,1,2,2,0,0,0,0,0,0,1.8045839083218336,0.031607412004610334,94646.16666666667,4045.1666666666665,0,440.0,1,Medium Risk
180000,56,1,2,2,0,0,0,0,0,0,0.49755279137338126,0.03863288708254709,93053.0,3209.0,0,450.0,0,Low Risk
50000,51,2,3,1,0,0,0,0,0,0,0.9019019619607608,0.033261636029004144,31867.666666666668,1857.0,0,418.0,0,Medium Risk
70000,50,1,3,1,0,0,0,0,0,0,0.9817716889758717,0.04685271949480546,50886.333333333336,6245.5,0,437.0,0,Medium Risk
30000,37,2,1,2,-1,-1,-1,-1,-1,-1,0.008799706676444119,0.9962264150943396,220.0,176.0,-1,409.0,1,Medium Risk
30000,39,1,2,1,0,0,0,0,2,0,0.6547448418386054,0.08654041946650377,22330.666666666668,1210.5,2,356.0,1,High Risk
50000,43,2,3,3,0,0,0,0,0,0,0.9161216775664487,0.03929444638491093,32158.166666666668,966.6666666666666,0,413.0,0,Medium Risk
400000,46,1,1,2,0,-1,0,0,-1,-1,0.027412431468921326,0.8465256246580339,8718.666666666666,8164.5,0,474.0,0,Low Risk
80000,28,2,1,2,1,-2,-2,-2,-1,-1,0.0,0.0,249.66666666666666,380.6666666666667,1,342.0,1,High Risk
490000,41,2,1,2,0,0,0,0,0,0,0.512182628198718,0.039845241083631175,163977.33333333334,5357.833333333333,0,463.0,0,Low Risk
80000,27,2,1,2,0,0,0,0,0,0,0.2888338895763803,0.21784663320062317,24881.833333333332,3172.3333333333335,0,466.0,0,Low Risk
230000,28,2,2,2,0,0,-1,-1,-1,-2,0.10811692123077726,0.1729129805372366,9012.333333333334,1511.6666666666667,0,453.0,0,Low Risk
360000,38,1,2,3,-1,-1,-1,-2,-2,-2,0.0004888875308679698,1.423728813559322,71.33333333333333,42.0,-1,425.0,0,Medium Risk
50000,49,1,2,1,0,0,0,0,0,0,0.6669066618667626,0.05997541008186644,34316.5,3583.3333333333335,0,437.0,1,Medium Risk
230000,32,1,2,2,2,0,0,0,2,2,1.1040604171286212,0.040100655283220966,238198.0,10806.666666666666,2,259.0,1,High Risk
230000,45,1,1,1,0,0,0,0,0,0,0.19080351824557285,0.03985325616369685,46396.833333333336,1835.8333333333333,0,455.0,0,Low Risk
150000,29,2,2,2,0,0,0,0,0,0,0.6293891374057506,0.05296049147336087,81137.16666666667,5000.0,0,456.0,0,Low Risk
260000,52,1,3,2,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,668.6666666666666,1,343.0,0,High Risk
140000,41,1,2,1,0,0,2,2,2,2,0.41147563231691203,0.06943480072212192,63892.333333333336,3333.3333333333335,2,352.0,0,High Risk
750000,40,2,3,1,-2,-2,-1,-1,-1,-1,0.021829304227594364,0.9417944176387956,25000.333333333332,35213.333333333336,-1,496.0,0,Low Risk
20000,25,1,1,2,1,-1,-1,0,0,0,0.0,2.314814814814815,1941.1666666666667,1594.8333333333333,1,345.0,0,High Risk
150000,30,1,1,2,-2,-2,-2,-2,-2,-2,0.006593289378070813,1.0333333333333334,1792.3333333333333,1742.3333333333333,-2,439.0,0,Medium Risk
210000,33,1,2,2,0,0,0,0,0,0,0.893376698206199,0.04530651187830138,197002.33333333334,8143.5,0,456.0,0,Low Risk
50000,48,1,1,1,2,2,2,2,0,0,0.9401611967760645,0.08508827908955541,46189.833333333336,1672.3333333333333,2,220.0,0,High Risk
50000,24,2,2,1,0,0,2,0,0,2,0.9221415571688566,0.08675095968249148,50892.666666666664,2706.0,2,365.0,0,High Risk
440000,32,2,4,1,0,0,0,0,0,0,0.7374278694821148,0.03429901069436311,287195.0,31187.833333333332,0,494.0,0,Low Risk
60000,54,1,1,1,1,2,0,0,0,0,1.0083165280578656,0.0,55705.666666666664,2583.3333333333335,2,336.0,0,High Risk
30000,24,2,1,2,-1,-1,-1,-1,2,2,0.005499816672777574,0.9939759036144579,-8.5,1030.0,2,343.0,1,High Risk
260000,36,2,1,2,-2,-2,-2,-2,-1,-1,0.007273048949811732,1.3937632135306555,1835.3333333333333,1987.5,-1,437.0,0,Medium Risk
360000,29,1,1,2,1,-2,-1,-1,-1,-1,0.0,0.0,886.1666666666666,2065.1666666666665,1,366.0,0,High Risk
380000,31,2,1,2,0,0,0,0,0,0,0.8728845450406709,0.04522185843749435,319825.1666666667,14880.5,0,491.0,0,Low Risk
30000,30,2,3,1,-1,-1,-1,-1,0,0,0.04943168561047965,0.9285714285714286,1789.1666666666667,1891.5,0,423.0,0,Medium Risk
80000,41,2,2,1,-1,-1,-1,-1,0,0,0.03408707391157611,0.6154692082111437,30533.0,11398.166666666666,0,450.0,0,Low Risk
100000,27,2,2,2,0,0,0,0,0,2,0.96190038099619,0.03642714570858283,98011.16666666667,3650.6666666666665,2,394.0,1,Medium Risk
80000,23,2,1,2,2,2,2,0,0,0,1.050636867039162,0.08447051265273102,70672.83333333333,2850.0,2,254.0,1,High Risk
180000,29,2,1,2,-1,-1,-1,-2,-1,0,0.06325520413775479,0.01747606920172126,7642.333333333333,3813.5,0,460.0,0,Low Risk
330000,25,2,2,1,0,-1,0,0,0,0,0.35773527959006185,1.68433089941891,62166.333333333336,43307.666666666664,0,498.0,0,Low Risk
30000,37,1,3,2,0,0,0,0,0,0,0.7542748575047499,0.2210340256296951,14338.833333333334,8032.833333333333,0,433.0,0,Medium Risk
60000,52,2,3,2,0,0,0,0,2,0,1.0041499308344861,0.03596620802974224,61215.0,2420.0,2,363.0,0,High Risk
330000,27,2,2,1,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,1,350.0,1,High Risk
80000,41,2,2,1,0,0,0,0,0,0,0.9792002599967501,0.044678189384462205,75930.66666666667,3165.5,0,442.0,1,Medium Risk
180000,40,1,1,2,0,0,0,0,0,0,0.5202637763123538,0.04533951243472968,88460.33333333333,3993.6666666666665,0,452.0,0,Low Risk
100000,47,2,2,1,0,0,0,0,0,0,0.24734752652473474,0.14371765847347995,30331.333333333332,3594.1666666666665,0,459.0,0,Low Risk
110000,35,2,2,2,0,0,0,0,0,0,0.2046708666284852,0.06120364201643349,24086.666666666668,1297.8333333333333,0,446.0,0,Medium Risk
80000,28,1,2,2,0,0,0,0,0,0,0.7224659691753853,0.03546774165643004,51513.833333333336,1938.3333333333333,0,425.0,0,Medium Risk
130000,24,2,2,2,0,0,0,0,0,0,0.07746863485665495,4.570492454328832,37384.833333333336,8833.5,0,461.0,0,Low Risk
280000,46,2,3,1,2,2,0,0,0,0,1.8089756822297063,0.0,195340.66666666666,872.5,2,245.0,1,High Risk
210000,26,2,1,2,0,-1,0,0,0,0,0.031466516826110354,0.5419881979119383,30849.5,26487.5,0,500.0,0,Low Risk
130000,38,2,3,1,0,0,0,0,0,0,0.4962807978400166,0.046498651539105366,62932.333333333336,2666.6666666666665,0,442.0,0,Medium Risk
240000,40,2,2,1,-1,-1,-1,-1,-1,-1,0.01866658888921296,0.3871903592948003,5568.333333333333,5254.666666666667,-1,460.0,0,Low Risk
340000,32,2,2,2,-2,-2,-2,-2,-2,-2,0.0,0.0,833.3333333333334,833.3333333333334,-2,419.0,1,Medium Risk
310000,30,2,1,2,0,0,0,0,0,0,0.10766416882526185,0.05992150283129101,26691.166666666668,1276.8333333333333,0,456.0,0,Low Risk
100000,41,1,2,1,1,2,0,0,0,0,0.9630903690963091,0.0,74505.0,2759.8333333333335,2,341.0,0,High Risk
150000,30,2,2,2,-1,-1,-2,-2,-1,-1,0.0003666642222385184,0.0,89.66666666666667,604.0,-1,420.0,0,Medium Risk
30000,36,2,2,2,0,0,0,0,0,0,0.8844705176494116,0.054002110340669277,27600.333333333332,1347.8333333333333,0,411.0,0,Medium Risk
50000,43,2,3,2,-1,-1,-1,-2,-2,-2,0.002999940001199976,5.357615894039735,-30.166666666666668,134.83333333333334,-1,415.0,0,Medium Risk
180000,39,1,1,2,-2,-2,-2,-2,-2,-2,0.0,444.0,104.33333333333333,194.33333333333334,-2,425.0,0,Medium Risk
260000,42,1,2,1,0,0,0,0,0,0,0.9696385783131604,0.0476145144144573,223098.66666666666,12334.0,0,479.0,0,Low Risk
20000,28,1,2,2,2,2,2,2,2,2,0.6380680965951703,0.0,13674.0,866.6666666666666,2,172.0,1,High Risk
380000,48,1,2,1,0,0,0,0,0,0,0.9975763221675732,0.03429346234709732,252163.5,8650.0,0,458.0,0,Low Risk
50000,40,2,4,1,0,0,0,0,0,0,0.8949621007579849,0.049810055865921785,44640.666666666664,3246.6666666666665,0,442.0,0,Medium Risk
70000,42,2,2,2,2,2,2,2,2,2,0.6384051656404909,0.04475274110539271,46495.666666666664,1666.6666666666667,2,195.0,1,High Risk
300000,40,2,3,1,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,-2,415.0,1,Medium Risk
340000,48,2,2,1,0,0,0,0,0,0,0.9143090755615425,0.048252146416313084,170147.16666666666,23250.0,0,474.0,0,Low Risk
230000,31,2,1,2,-1,-1,-1,-1,-1,0,0.012391250472824031,0.6804629954401964,9252.333333333334,8101.333333333333,0,464.0,0,Low Risk
360000,32,1,1,1,1,-2,-2,-2,-2,-2,0.0,0.0,-1.6666666666666667,0.0,1,352.0,1,High Risk
50000,48,1,3,1,-1,-1,-1,-1,-1,-1,0.02115957680846383,1.6298394711992445,724.0,612.6666666666666,-1,413.0,1,Medium Risk
350000,33,2,2,2,0,0,0,0,0,0,0.8380061771252082,0.17071025284346616,233523.5,20211.0,0,483.0,0,Low Risk
50000,36,2,2,1,0,0,0,-1,-1,-1,0.5486490270194596,0.04231974921630094,9267.666666666666,4126.166666666667,0,442.0,0,Medium Risk
150000,33,2,2,1,1,2,2,2,2,2,0.037379750801661324,0.21398002853067047,7307.5,1258.8333333333333,2,293.0,1,High Risk
100000,28,2,2,2,2,0,0,2,2,2,0.2111678883211168,0.06629415664362155,25311.833333333332,1850.0,2,233.0,1,High Risk
50000,31,2,2,1,0,0,0,0,0,0,0.9302213955720886,0.042439748027433194,39013.333333333336,1767.8333333333333,0,424.0,1,Medium Risk
300000,27,2,3,2,0,0,0,0,0,0,0.35261882460391797,0.08507661621938424,117551.16666666667,4833.333333333333,0,476.0,0,Low Risk
20000,24,2,1,2,0,0,-1,-1,-2,-2,0.8099095045247737,0.0,2722.0,31.166666666666668,0,386.0,0,Medium Risk
80000,39,2,2,1,0,0,0,0,0,0,0.5219059761752978,0.05268956267662978,40874.0,1866.6666666666667,0,420.0,0,Medium Risk
160000,41,1,2,1,0,0,-2,-2,-2,-2,0.01577490140686621,0.0,420.6666666666667,0.0,0,425.0,1,Medium Risk
60000,48,2,3,2,2,0,0,0,0,0,0.7255379077015383,0.039049937979510264,39539.0,1583.3333333333333,2,251.0,0,High Risk
70000,27,2,1,2,-1,-1,-1,-1,-1,-1,0.0022428251024985356,0.9936708860759493,240.33333333333334,273.6666666666667,-1,420.0,0,Medium Risk
140000,37,2,2,1,0,0,0,0,0,0,0.07160663138120442,0.19948134849391583,8640.0,1666.6666666666667,0,452.0,0,Low Risk
100000,25,2,1,2,-1,0,0,-1,-1,0,0.16658833411665883,0.6002400960384153,10678.666666666666,7800.666666666667,0,450.0,0,Low Risk
180000,38,1,2,2,-1,-1,2,0,0,0,0.30109832723151536,0.08118230963670917,52588.166666666664,2233.3333333333335,2,385.0,1,Medium Risk
20000,34,1,2,2,1,2,0,0,0,0,1.0344482775861208,0.0,19159.333333333332,1681.5,2,314.0,1,High Risk
30000,45,2,3,2,-2,-2,-2,-2,-2,-2,0.0,0.0,115.0,270.0,-2,396.0,0,Medium Risk
220000,33,1,1,1,-2,-1,-1,-2,-2,-2,0.0,1133.862499999982,416.6666666666667,416.6666666666667,-1,429.0,0,Medium Risk
230000,34,2,2,1,0,0,0,0,0,0,0.7273837939835044,0.05049611476389719,142546.66666666666,5541.333333333333,0,456.0,0,Low Risk
580000,32,1,1,2,-1,0,0,0,0,0,0.08481537100798102,0.23754929462942637,36028.333333333336,29500.333333333332,0,502.0,0,Low Risk
260000,48,2,1,1,0,0,0,-2,-2,-2,0.03207295356556321,0.5995203836930456,2778.6666666666665,833.3333333333334,0,431.0,0,Medium Risk
500000,30,2,1,2,-1,-1,-1,-1,-1,-1,0.0115999768000464,1.2428891570418894,6862.166666666667,5895.5,-1,472.0,0,Low Risk
60000,39,2,2,1,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,1,338.0,0,High Risk
550000,44,1,1,1,-2,-2,-2,-2,-2,-2,0.03961447342823013,0.0,4386.666666666667,883.3333333333334,-2,423.0,0,Medium Risk
180000,35,2,1,1,0,0,0,0,0,0,0.5796356686907295,0.05271430762153044,110528.66666666667,4533.333333333333,0,456.0,0,Low Risk
130000,38,1,1,2,0,0,0,-2,-2,-2,1.0091999292313136,0.053354471866949194,44099.5,1166.6666666666667,0,417.0,0,Medium Risk
30000,28,2,3,1,0,0,0,0,2,0,0.772507583080564,0.123700220045735,19057.666666666668,1620.0,2,358.0,0,High Risk
260000,40,2,2,1,1,-1,-1,-2,-2,-2,0.0,342.0,57.0,57.0,1,358.0,0,High Risk
360000,32,2,1,1,-2,-2,-2,-2,-1,0,0.0,188.8235294117647,72085.0,38745.333333333336,0,490.0,0,Low Risk
10000,46,1,3,1,0,0,0,0,0,-2,0.716928307169283,0.1673406777297448,5643.333333333333,391.6666666666667,0,395.0,0,Medium Risk
320000,33,2,1,2,-1,-1,2,0,0,-1,0.0011499964062612305,28.59078590785908,4592.5,3837.5,2,408.0,0,Medium Risk
170000,31,1,2,2,0,0,0,0,0,2,0.8019364591972988,0.33741408777167337,116759.83333333333,12341.333333333334,2,430.0,0,Medium Risk
330000,25,1,1,2,0,0,0,0,2,0,0.13981775812800568,0.05426843804859019,42667.5,2538.3333333333335,2,412.0,0,Medium Risk
200000,50,2,1,1,-1,-1,-1,0,0,-1,0.008309958450207749,1.492483463619964,11730.0,9830.5,0,455.0,0,Low Risk
10000,44,1,2,1,0,0,2,0,0,0,0.6695330466953304,0.398387337613857,8929.666666666666,676.0,2,349.0,0,High Risk
20000,24,1,2,2,0,0,0,0,0,-1,0.192140392980351,0.2791363163371488,3695.8333333333335,765.6666666666666,0,416.0,0,Medium Risk
170000,43,2,2,1,0,0,0,0,0,0,0.3003158804948206,0.04875134658701401,52849.0,2106.5,0,452.0,0,Low Risk
110000,57,1,3,1,-1,-1,-1,-1,-1,-1,0.003545422314342597,0.9974424552429667,390.0,390.0,-1,413.0,0,Medium Risk
200000,29,1,1,2,0,0,0,2,-1,-1,0.046139769301153495,0.2275436125257341,25595.833333333332,22865.666666666668,2,445.0,0,Medium Risk
50000,41,1,2,1,0,0,0,0,0,0,0.9605207895842083,0.06246356292162905,30479.5,2267.3333333333335,0,420.0,1,Medium Risk
360000,31,2,1,2,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,1,352.0,0,High Risk
150000,37,2,2,1,0,0,0,0,0,-2,0.9649535669762201,0.0318491139590314,87281.16666666667,1539.3333333333333,0,432.0,0,Medium Risk
360000,30,2,2,1,0,0,0,-2,-2,-2,0.04889430862692048,0.058512753507924786,33137.5,16284.833333333334,0,495.0,0,Low Risk
140000,30,2,1,2,2,-1,-1,-1,-1,-1,0.007642802551410347,4.288515406162465,3029.0,2850.6666666666665,2,308.0,1,High Risk
60000,38,2,1,1,1,-1,3,2,-1,-1,0.0,780.0,455.0,274.5,3,300.0,0,High Risk
260000,28,2,1,2,0,0,0,0,0,0,0.24424521444148292,0.06298716636485316,53852.333333333336,2411.0,0,454.0,0,Low Risk
500000,38,1,1,1,-1,-1,-1,-1,-1,-1,0.15086569826860347,0.3643715035660312,21015.333333333332,10573.666666666666,-1,471.0,0,Low Risk
340000,38,2,1,1,-1,-1,0,0,0,-1,0.04430869320972585,2.7844816142307183,60602.166666666664,36286.333333333336,0,487.0,0,Low Risk
420000,25,2,2,2,0,-1,0,0,0,0,0.042107042602279515,1.7275245957254326,85000.0,24379.0,0,499.0,0,Low Risk
20000,29,1,2,2,0,0,-2,-2,-2,-2,0.84040797960102,0.0,2801.5,0.0,0,395.0,1,Medium Risk
100000,29,1,1,2,2,2,2,2,2,2,0.7439525604743953,0.036291785959111256,77772.66666666667,3100.0,2,224.0,1,High Risk
310000,41,1,2,2,0,0,0,0,0,0,1.1916026077335233,0.027747774087098234,233889.16666666666,37754.666666666664,0,482.0,0,Low Risk
230000,24,2,1,2,0,0,0,0,0,0,0.3006856491928296,0.11782992813661274,55910.333333333336,7051.833333333333,0,467.0,0,Low Risk
20000,24,1,2,2,0,0,2,0,0,0,0.7942602869856508,0.15736136463775413,13679.666666666666,2220.0,2,348.0,0,High Risk
80000,27,1,3,2,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,1,340.0,0,High Risk
80000,26,2,1,2,0,0,0,0,0,0,0.8372645341933226,0.04457847513548214,66822.16666666667,2844.0,0,444.0,0,Medium Risk
500000,43,1,1,1,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,1,356.0,1,High Risk
360000,29,2,1,2,-1,-1,-1,-2,-2,-2,0.0031833244907653034,2.1795989537925022,607.6666666666666,416.6666666666667,-1,429.0,1,Medium Risk
210000,29,2,4,2,0,0,0,0,0,0,0.20920376569635382,0.045522829699094096,46877.5,2000.0,0,456.0,0,Low Risk
320000,37,1,2,2,0,0,-1,0,0,0,0.0999653126083981,0.15633010315723664,64122.5,21100.166666666668,0,501.0,0,Low Risk
70000,26,1,2,2,0,0,0,-1,0,0,0.9694718646876473,0.05182347307153908,69493.0,14581.166666666666,0,471.0,1,Low Risk
50000,25,2,1,2,0,0,0,-1,-1,-2,0.41831163376732466,0.23904001529856098,7766.333333333333,3035.0,0,434.0,0,Medium Risk
280000,31,2,2,2,1,-2,-2,-2,-1,-1,0.0,0.0,935.1666666666666,1828.5,1,364.0,0,High Risk
80000,41,1,3,1,0,0,0,0,0,0,0.4455694303821202,0.084158554717087,40661.666666666664,2939.1666666666665,0,442.0,0,Medium Risk
30000,42,1,1,2,1,2,2,2,0,0,1.0405319822672578,0.0,30584.333333333332,1125.0,2,279.0,0,High Risk
280000,41,1,1,1,-1,-1,-1,-1,-1,-1,0.0025642765561551565,5.461752433936022,1346.8333333333333,1581.0,-1,438.0,0,Medium Risk
240000,40,2,1,1,2,2,2,2,-2,-2,0.010416623264069733,0.0,1250.0,0.0,2,232.0,1,High Risk
120000,36,2,2,2,0,0,0,0,0,2,0.026874776043532972,1.0018598884066956,4485.166666666667,3627.5,2,408.0,0,Medium Risk
50000,27,1,2,2,1,2,0,0,0,0,0.9513409731805363,0.0,36172.833333333336,1165.0,2,321.0,1,High Risk
200000,38,2,1,2,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,-2,415.0,0,Medium Risk
10000,24,1,1,2,0,0,2,0,0,0,0.42155784421557846,0.5928385107896609,7366.166666666667,1063.0,2,352.0,1,High Risk
70000,28,2,1,2,0,0,0,0,0,0,0.6342337966600478,0.0675706112887968,41976.333333333336,2466.6666666666665,0,422.0,0,Medium Risk
360000,51,1,1,1,0,0,0,0,0,0,0.9811083858100395,0.03908822455202562,325021.3333333333,11757.166666666666,0,477.0,0,Low Risk
50000,28,2,1,2,2,2,0,0,0,0,0.3985920281594368,0.0,20950.0,1038.0,2,274.0,1,High Risk
230000,32,1,1,2,0,0,0,0,0,0,0.19449480654431936,0.2262210796915167,40991.833333333336,9186.666666666666,0,478.0,0,Low Risk
230000,36,1,2,1,-2,-2,-2,-1,0,-1,0.0,0.0,748.5,690.8333333333334,0,418.0,0,Medium Risk
210000,39,1,1,1,-1,-1,2,2,-1,2,0.01614754215456117,0.294811320754717,977.6666666666666,441.6666666666667,2,340.0,0,High Risk
180000,27,2,1,2,1,-2,-2,-2,-2,-2,0.0,0.0,-200.0,0.0,1,350.0,1,High Risk
170000,27,1,2,2,-1,2,2,-2,-2,-2,0.006882312456985547,0.0,325.0,0.0,2,364.0,0,High Risk
290000,40,2,2,1,0,0,0,0,0,0,0.9467484594880707,0.038971587163414784,168500.16666666666,5555.666666666667,0,455.0,1,Low Risk
50000,39,2,3,1,0,0,0,0,-2,-2,0.8798624027519449,0.11364927832708262,18350.333333333332,2500.0,0,440.0,0,Medium Risk
80000,32,2,1,2,0,0,0,0,0,0,0.7567655404307446,0.04955155839651157,61209.0,2341.5,0,424.0,0,Medium Risk
90000,44,1,2,1,0,0,0,0,0,0,0.18244241730647437,0.07916692040679618,18769.0,1102.1666666666667,0,442.0,0,Medium Risk
360000,30,2,2,2,0,0,0,0,0,-1,0.02058327615756623,0.15045203076507893,6446.5,1887.1666666666667,0,449.0,0,Medium Risk
160000,47,1,1,1,-2,-2,-2,-2,-2,-2,0.009762438984756346,0.9616122840690979,721.5,463.3333333333333,-2,420.0,0,Medium Risk
150000,23,2,3,2,0,0,0,0,0,0,0.0421263858240945,0.31645569620253167,16541.0,13155.333333333334,0,487.0,0,Low Risk
20000,43,2,2,1,0,0,0,0,0,2,0.9647017649117544,0.06711235489220564,19367.333333333332,1084.3333333333333,2,358.0,0,High Risk
50000,29,1,2,2,2,2,0,0,2,2,0.6023279534409312,0.04548774819045089,31110.833333333332,1241.6666666666667,2,230.0,1,High Risk
360000,34,2,1,2,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,1,352.0,1,High Risk
80000,24,2,1,2,2,0,0,0,0,0,0.9929125885926426,0.03902561843016303,66099.33333333333,2253.5,2,249.0,1,High Risk
220000,31,2,2,1,0,0,0,0,0,0,0.3601165449247958,0.04922564277329698,78430.33333333333,4516.666666666667,0,478.0,0,Low Risk
230000,34,1,2,1,1,-2,-1,2,2,0,0.0,0.0,205.33333333333334,306.1666666666667,2,306.0,1,High Risk
250000,36,2,2,1,0,0,0,0,-1,0,1.014503941984232,0.040031069124860034,189603.16666666666,38989.833333333336,0,479.0,0,Low Risk
60000,31,2,2,2,0,0,0,2,2,2,0.6072232129464509,0.112529161520516,35856.0,1812.1666666666667,2,341.0,1,High Risk
290000,37,2,2,2,2,0,0,0,0,0,0.48482246612942714,0.09253200568990043,148986.0,7812.0,2,285.0,1,High Risk
100000,26,1,1,2,-1,-1,-1,-1,-1,-1,0.005669943300566994,0.6866197183098591,1386.5,1292.0,-1,430.0,0,Medium Risk
50000,23,2,2,2,-1,-1,-1,-1,0,0,0.00745985080298394,0.0,1288.8333333333333,1097.3333333333333,0,411.0,0,Medium Risk
170000,34,1,2,1,-1,-1,-1,-1,-1,-1,0.046764430797465895,0.8415293673751729,6099.5,6924.0,-1,464.0,0,Low Risk
200000,39,2,4,1,-2,-2,-2,-2,-2,-2,0.0024999875000624996,0.0,83.33333333333333,0.0,-2,415.0,0,Medium Risk
550000,39,2,2,2,0,0,0,0,0,0,0.6122207050532635,0.0326885897310252,254546.5,9396.833333333334,0,463.0,0,Low Risk
230000,44,2,2,1,-1,-1,-1,-1,0,-1,0.003908678657918879,1.1111111111111112,1510.1666666666667,1404.8333333333333,0,438.0,0,Medium Risk
230000,34,2,2,2,-1,-1,-1,-1,-1,-1,0.001373907069969261,0.9968454258675079,341.0,366.0,-1,432.0,0,Medium Risk
360000,43,2,2,2,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,14036.0,-2,474.0,0,Low Risk
30000,24,2,1,2,1,2,0,0,2,2,0.994833505549815,0.0,20012.833333333332,1253.1666666666667,2,273.0,0,High Risk
230000,47,2,3,1,0,0,0,0,0,0,0.794722631640732,0.03829573057312296,132042.0,4522.833333333333,0,450.0,0,Low Risk
50000,52,1,3,2,0,0,0,0,-2,-2,1.0143197136057278,0.026755786900114358,17019.0,392.8333333333333,0,406.0,1,Medium Risk
300000,37,2,1,1,-1,-1,-1,-1,-1,-1,0.019236602544658185,0.5573458073458073,10409.833333333334,10288.166666666666,-1,460.0,0,Low Risk
50000,44,2,2,2,-1,-1,-1,-1,0,0,0.007799844003119938,0.9974424552429667,8906.166666666666,3811.8333333333335,0,450.0,0,Low Risk
50000,25,2,1,2,0,0,0,0,0,0,0.8928021439571209,0.041888804265041886,39808.0,1957.8333333333333,0,413.0,0,Medium Risk
10000,42,1,2,2,1,2,0,0,0,0,0.9979002099790021,0.10019036168720569,8686.0,1985.1666666666667,2,316.0,1,High Risk
400000,32,1,1,2,-1,-1,-1,-1,0,0,0.0013124967187582031,3.0608365019011408,8101.666666666667,5641.166666666667,0,472.0,0,Low Risk
50000,33,2,2,2,2,0,0,0,0,0,0.5550288994220116,0.053579793175512556,30130.5,1281.5,2,257.0,1,High Risk
120000,39,1,2,1,-1,-1,-1,-1,-1,-1,0.24999791668402763,0.0,8796.666666666666,3963.3333333333335,-1,447.0,0,Medium Risk
430000,43,2,1,1,0,-1,-1,-1,-1,-1,0.06976727961097764,0.9548681710609647,25476.0,20783.833333333332,0,513.0,0,Low Risk
110000,24,2,2,2,1,2,2,0,0,-1,0.6187943745965946,0.05729480380202442,48651.666666666664,13294.333333333334,2,350.0,0,High Risk
